File
year,state_code,state_abbreviation,county_code,county_name,commodity_code,commodity_name,insurance_plan_code,insurance_plan_abbreviation,stage_code,damage_cause_code,damage_description,determined_acres,indemnity_amount
2013,06,CA,101,Sutter,0029,WALNUTS,90,APH,H,61,Wind/Excess Wind,71.7000000000,30224.0000000000
2013,06,CA,101,Sutter,0029,WALNUTS,90,APH,H,62,Hot Wind,13.7900000000,11560.5000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,12,Heat,7173.7540000000,4473334.4000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,UH,12,Heat,285.3200000000,270060.4000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,31,Excess Moisture/Precipitation/Rain,759.1190000000,379118.6500000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,41,Frost,26.2850000000,17514.2500000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,42,Freeze,23.1600000000,13978.0000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,44,Cold Wet Weather,216.3600000000,161139.1000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,61,Wind/Excess Wind,169.2400000000,82350.9000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,UH,61,Wind/Excess Wind,.6800000000,468.0000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,H,62,Hot Wind,900.6290000000,506683.7000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,UH,62,Hot Wind,1.4000000000,2441.2000000000
2013,06,CA,101,Sutter,0036,PRUNES,90,APH,UH,99,"Other (Snow, Lightning, Etc.)",10.5000000000,9179.4000000000
2013,06,CA,101,Sutter,0041,CORN,01,YP,P2,13,Failure of Irrigation Supply,33.4000000000,7523.0000000000
2013,06,CA,101,Sutter,0055,CULTIVATED WILD RICE,90,APH,H,61,Wind/Excess Wind,123.4000000000,26695.0000000000
2013,06,CA,101,Sutter,0087,TOMATOES,90,APH,R,12,Heat,29.0650000000,11527.0000000000
2013,06,CA,101,Sutter,0087,TOMATOES,90,APH,3,31,Excess Moisture/Precipitation/Rain,120.9325000000,43572.0000000000
2013,06,CA,101,Sutter,0087,TOMATOES,90,APH,2,31,Excess Moisture/Precipitation/Rain,1.2610000000,1471.9000000000
2013,06,CA,101,Sutter,0087,TOMATOES,90,APH,2,81,Plant Disease,1.3390000000,1556.1000000000
2013,06,CA,101,Sutter,0087,TOMATOES,90,APH,3,81,Plant Disease,70.3375000000,12603.0000000000
2013,06,CA,101,Sutter,0221,PROCESSING CLING PEACHES,90,APH,H,12,Heat,190.0000000000,182956.0000000000
2013,06,CA,101,Sutter,9999,All Other Crops,13,RI,FL,55,GRP/Grip Crops,40.0000000000,1442.0000000000
2013,06,CA,103,Tehama,0028,ALMONDS,90,APH,H,12,Heat,24.0000000000,8692.0000000000
2013,06,CA,103,Tehama,0028,ALMONDS,90,APH,H,41,Frost,36.0000000000,13038.0000000000
2013,06,CA,103,Tehama,0029,WALNUTS,90,APH,H,12,Heat,14.2500000000,6221.0000000000
2013,06,CA,103,Tehama,0036,PRUNES,90,APH,UH,12,Heat,100.1600000000,67298.2000000000
2013,06,CA,103,Tehama,0036,PRUNES,90,APH,H,12,Heat,1327.0100000000,446949.8000000000
2013,06,CA,103,Tehama,0036,PRUNES,90,APH,H,31,Excess Moisture/Precipitation/Rain,69.8500000000,9361.8000000000
2013,06,CA,103,Tehama,0036,PRUNES,90,APH,H,41,Frost,19.4400000000,6119.4000000000
2013,06,CA,103,Tehama,0036,PRUNES,90,APH,UH,44,Cold Wet Weather,15.8400000000,19060.8000000000
2013,06,CA,103,Tehama,0088,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,GRP/Grip Crops,31829.0000000000,238939.0000000000
2013,06,CA,103,Tehama,0501,Olives,90,APH,H,12,Heat,14.0000000000,2870.0000000000
2013,06,CA,103,Tehama,0501,Olives,90,APH,H,61,Wind/Excess Wind,151.8500000000,117163.0000000000
2013,06,CA,103,Tehama,0501,Olives,90,APH,UH,61,Wind/Excess Wind,17.7500000000,5860.0000000000
2013,06,CA,103,Tehama,0501,Olives,90,APH,UH,62,Hot Wind,55.6500000000,59651.0000000000
2013,06,CA,103,Tehama,0501,Olives,90,APH,H,62,Hot Wind,39.9500000000,31275.0000000000
2013,06,CA,103,Tehama,9999,All Other Crops,02,RP,H,11,Drought,1010.8000000000,25846.0000000000
2013,06,CA,103,Tehama,9999,All Other Crops,13,RI,FL,55,GRP/Grip Crops,122.0000000000,7562.0000000000
2013,06,CA,107,Tulare,0011,WHEAT,03,RPHPE,UH,11,Drought,545.4000000000,35982.0000000000
2013,06,CA,107,Tulare,0011,WHEAT,01,YP,H,11,Drought,1304.0000000000,57989.0000000000
2013,06,CA,107,Tulare,0011,WHEAT,01,YP,UH,11,Drought,2118.7000000000,177222.0000000000
2013,06,CA,107,Tulare,0011,WHEAT,03,RPHPE,H,11,Drought,126.4000000000,5659.0000000000
2013,06,CA,107,Tulare,0011,WHEAT,02,RP,UH,11,Drought,614.0000000000,54985.0000000000
2013,06,CA,107,Tulare,0028,ALMONDS,90,APH,H,12,Heat,75.4000000000,25812.0000000000
2013,06,CA,107,Tulare,0028,ALMONDS,90,APH,H,21,Hail,35.5000000000,11078.0000000000
2013,06,CA,107,Tulare,0028,ALMONDS,90,APH,H,41,Frost,70.0000000000,55320.0000000000
2013,06,CA,107,Tulare,0028,ALMONDS,90,APH,H,44,Cold Wet Weather,150.0400000000,143996.8000000000
2013,06,CA,107,Tulare,0028,ALMONDS,90,APH,H,61,Wind/Excess Wind,111.8600000000,111121.2000000000
2013,06,CA,107,Tulare,0036,PRUNES,90,APH,H,12,Heat,388.1000000000,180959.6800000000
2013,06,CA,107,Tulare,0036,PRUNES,90,APH,H,31,Excess Moisture/Precipitation/Rain,18.6200000000,6922.7200000000
2013,06,CA,107,Tulare,0036,PRUNES,90,APH,H,41,Frost,39.4000000000,41967.0000000000
2013,06,CA,107,Tulare,0036,PRUNES,90,APH,UH,42,Freeze,39.3000000000,37452.0000000000
2013,06,CA,107,Tulare,0036,PRUNES,90,APH,H,44,Cold Wet Weather,17.2800000000,16385.6000000000
2013,06,CA,107,Tulare,0047,DRY BEANS,90,APH,P2,13,Failure of Irrigation Supply,36.0000000000,5262.0000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,12,Heat,238.4700000000,509416.8000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,21,Hail,35.4000000000,47868.0000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,31,Excess Moisture/Precipitation/Rain,65.6400000000,106064.4000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,41,Frost,91.6700000000,269865.8000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,42,Freeze,8.9000000000,23391.0000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,44,Cold Wet Weather,16.5600000000,33289.6000000000
2013,06,CA,107,Tulare,0052,TABLE GRAPES,90,APH,H,61,Wind/Excess Wind,5.4600000000,6458.4000000000
2013,06,CA,107,Tulare,0053,GRAPES,90,APH,H,12,Heat,80.1500000000,8070.0000000000
2013,06,CA,107,Tulare,0053,GRAPES,90,APH,H,41,Frost,227.3500000000,194540.5000000000
2013,06,CA,107,Tulare,0053,GRAPES,90,APH,H,42,Freeze,8.0000000000,192.5000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,01,Decline in Price,12.2400000000,25005.8100000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,12,Heat,118.5800000000,448354.8000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UH,12,Heat,7.1050000000,43655.0800000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,H,12,Heat,26.1280000000,101798.2300000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,H,21,Hail,16.0000000000,40816.0000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,31,Excess Moisture/Precipitation/Rain,2.4400000000,8254.6000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,H,31,Excess Moisture/Precipitation/Rain,55.6200000000,187040.6000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,H,41,Frost,18.2600000000,59960.1000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,41,Frost,194.4600000000,321681.4000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,42,Freeze,19.1800000000,65167.3900000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,H,44,Cold Wet Weather,99.0920000000,258159.0700000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,44,Cold Wet Weather,.0000000000,-7993.0000000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UH,44,Cold Wet Weather,7.3950000000,45436.9200000000
2013,06,CA,107,Tulare,0057,CHERRIES,47,ARH,UA,61,Wind/Excess Wind,36.6000000000,111176.0000000000
2013,06,CA,107,Tulare,0088,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,GRP/Grip Crops,9925.0000000000,714441.0000000000
2013,06,CA,107,Tulare,0091,BARLEY,01,YP,UH,11,Drought,356.0000000000,36621.0000000000
2013,06,CA,107,Tulare,0091,BARLEY,03,RPHPE,H,11,Drought,190.9000000000,4691.0000000000
2013,06,CA,107,Tulare,0091,BARLEY,01,YP,H,11,Drought,160.0000000000,1985.0000000000
2013,06,CA,107,Tulare,0091,BARLEY,03,RPHPE,UH,11,Drought,33.1000000000,2402.0000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,UH,12,Heat,39.6000000000,58096.8000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,12,Heat,198.0300000000,229698.4000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,21,Hail,16.2000000000,17201.0000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,31,Excess Moisture/Precipitation/Rain,99.7400000000,32342.0000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,41,Frost,126.5200000000,49576.0000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,42,Freeze,9.8700000000,4519.8000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,44,Cold Wet Weather,73.9000000000,43273.2000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,H,61,Wind/Excess Wind,62.9400000000,34146.6000000000
2013,06,CA,107,Tulare,0092,PLUMS,90,APH,UH,61,Wind/Excess Wind,6.4000000000,2239.2000000000
2013,06,CA,107,Tulare,0201,GRAPEFRUIT,90,APH,H,12,Heat,1.6150000000,-1484.8500000000
2013,06,CA,107,Tulare,0201,GRAPEFRUIT,90,APH,UH,12,Heat,6.9350000000,11114.0500000000
2013,06,CA,107,Tulare,0201,GRAPEFRUIT,90,APH,UH,42,Freeze,.3650000000,584.9500000000
2013,06,CA,107,Tulare,0201,GRAPEFRUIT,90,APH,H,42,Freeze,6.0850000000,5374.8500000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,H,12,Heat,3.2500000000,2866.5000000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,,12,Heat,.1800000000,80.1000000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,H,31,Excess Moisture/Precipitation/Rain,3.6750000000,1542.7500000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,H,41,Frost,4.2000000000,8829.7500000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,H,42,Freeze,25.3750000000,32661.0000000000
2013,06,CA,107,Tulare,0202,LEMONS,90,APH,,42,Freeze,1.6200000000,720.9000000000
2013,06,CA,107,Tulare,0205,MANDARINS,90,APH,H,12,Heat,42.2400000000,34507.6000000000
2013,06,CA,107,Tulare,0205,MANDARINS,90,APH,UH,12,Heat,28.0000000000,32508.6000000000
2013,06,CA,107,Tulare,0205,MANDARINS,90,APH,H,41,Frost,48.9000000000,133774.0000000000
2013,06,CA,107,Tulare,0205,MANDARINS,90,APH,UH,42,Freeze,12.1000000000,8330.4000000000
2013,06,CA,107,Tulare,0205,MANDARINS,90,APH,H,42,Freeze,248.7600000000,200883.4000000000
2013,06,CA,107,Tulare,0206,MINNEOLA TANGELOS,90,APH,H,12,Heat,16.8250000000,10326.0000000000
2013,06,CA,107,Tulare,0206,MINNEOLA TANGELOS,90,APH,H,41,Frost,21.0750000000,11019.6000000000
2013,06,CA,107,Tulare,0206,MINNEOLA TANGELOS,90,APH,H,42,Freeze,.8000000000,848.0000000000
2013,06,CA,107,Tulare,0206,MINNEOLA TANGELOS,90,APH,,42,Freeze,29.7000000000,9682.0000000000
2013,06,CA,107,Tulare,0206,MINNEOLA TANGELOS,90,APH,H,44,Cold Wet Weather,10.4000000000,3210.4000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,H,01,Decline in Price,2.8750000000,3801.5000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,UH,12,Heat,7.7000000000,18483.2000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,,12,Heat,5.8000000000,3333.8000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,12,Heat,663.2380000000,346822.3000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,H,12,Heat,18.3000000000,9199.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,,12,Heat,14.5000000000,2160.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,21,Hail,81.8000000000,16269.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,,21,Hail,18.6000000000,4268.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,31,Excess Moisture/Precipitation/Rain,1.3500000000,1439.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,41,Frost,82.1000000000,30767.2500000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,H,41,Frost,136.3000000000,83095.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,H,42,Freeze,211.6250000000,112214.5000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,47,ARH,,42,Freeze,129.1000000000,75130.2000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,UH,42,Freeze,244.4000000000,329618.8000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,42,Freeze,1652.2120000000,772529.0500000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,,42,Freeze,254.2800000000,155082.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,UH,99,"Other (Snow, Lightening, Etc.)",9.5000000000,16425.0000000000
2013,06,CA,107,Tulare,0215,NAVEL ORANGES,90,APH,H,XX,,7.5000000000,2007.4000000000
2013,06,CA,107,Tulare,0216,SWEET ORANGES,90,APH,H,41,Frost,1.2500000000,143.0000000000
2013,06,CA,107,Tulare,0216,SWEET ORANGES,90,APH,H,42,Freeze,3.7500000000,429.0000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,H,12,Heat,71.1000000000,32674.6000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,,12,Heat,15.2710000000,4297.6400000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,UH,21,Hail,8.0000000000,13266.0000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,H,41,Frost,19.7000000000,11856.6000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,,42,Freeze,55.7290000000,33531.3600000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,UH,42,Freeze,100.5000000000,63775.0000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,H,42,Freeze,405.1000000000,194227.6000000000
2013,06,CA,107,Tulare,0217,VALENCIA ORANGES,90,APH,H,XX,,1.5000000000,754.2000000000
2013,06,CA,107,Tulare,0220,FRESH NECTARINES,90,APH,H,12,Heat,6.5000000000,3483.1000000000
2013,06,CA,107,Tulare,0220,FRESH NECTARINES,90,APH,H,31,Excess Moisture/Precipitation/Rain,37.7000000000,20830.6000000000
2013,06,CA,107,Tulare,0220,FRESH NECTARINES,90,APH,H,41,Frost,63.0000000000,9545.7000000000
2013,06,CA,107,Tulare,0220,FRESH NECTARINES,90,APH,H,61,Wind/Excess Wind,1.6000000000,788.6000000000
2013,06,CA,107,Tulare,0221,PROCESSING CLING PEACHES,90,APH,H,12,Heat,16.8300000000,7212.1500000000
2013,06,CA,107,Tulare,0221,PROCESSING CLING PEACHES,90,APH,H,41,Frost,.1700000000,72.8500000000
2013,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,90,APH,H,12,Heat,10.5000000000,4274.0000000000
2013,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,90,APH,H,31,Excess Moisture/Precipitation/Rain,10.8600000000,4930.4000000000
2013,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,90,APH,H,41,Frost,32.5800000000,14791.2000000000
2013,06,CA,107,Tulare,0223,FRESH FREESTONE PEACHES,90,APH,H,61,Wind/Excess Wind,10.8600000000,4930.4000000000
2013,06,CA,107,Tulare,0470,Pistachios,90,APH,H,12,Heat,408.0539000000,226861.9000000000
2013,06,CA,107,Tulare,0470,Pistachios,90,APH,H,31,Excess Moisture/Precipitation/Rain,6.6171000000,6426.1000000000
2013,06,CA,107,Tulare,0470,Pistachios,90,APH,H,41,Frost,21.1200000000,60018.6000000000
2013,06,CA,107,Tulare,0470,Pistachios,90,APH,H,61,Wind/Excess Wind,40.5800000000,48900.4000000000
2013,06,CA,107,Tulare,0470,Pistachios,90,APH,H,71,Insects,37.0000000000,5886.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,UH,12,Heat,48.4000000000,37716.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,H,12,Heat,534.8500000000,262502.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,UH,31,Excess Moisture/Precipitation/Rain,26.7000000000,16445.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,H,31,Excess Moisture/Precipitation/Rain,1.7000000000,120.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,UH,41,Frost,65.0000000000,56631.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,H,42,Freeze,1.8000000000,239.0000000000
2013,06,CA,107,Tulare,0501,Olives,90,APH,H,44,Cold Wet Weather,12.7000000000,7056.0000000000
2013,06,CA,107,Tulare,1191,APICULTURE,13,RI,FL,55,GRP/Grip Crops,8198.0000000000,372912.0000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,UH,12,Heat,3.2000000000,6207.8000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,12,Heat,82.9300000000,61363.1000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,UH,41,Frost,4.7400000000,5095.8000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,41,Frost,64.0000000000,30100.0000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,UH,42,Freeze,64.5600000000,113085.6000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,42,Freeze,137.9300000000,123370.1000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,43,Cold Winter,4.0000000000,1791.0000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,44,Cold Wet Weather,42.3000000000,1911.0000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,H,61,Wind/Excess Win,28.4400000000,25081.8000000000
2013,06,CA,111,Ventura,0019,AVOCADOS,90,APH,UH,61,Wind/Excess Win,33.4000000000,71780.8000000000
2013,06,CA,111,Ventura,0088,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,GRP/Grip Crops,3000.0000000000,334298.0000000000
2013,06,CA,111,Ventura,0201,GRAPEFRUIT,90,APH,H,42,Freeze,3.5000000000,2149.0000000000
2013,06,CA,111,Ventura,0202,LEMONS,90,APH,H,12,Heat,30.5000000000,26710.0000000000
2013,06,CA,111,Ventura,0202,LEMONS,90,APH,H,41,Frost,90.4000000000,159621.0000000000
2013,06,CA,111,Ventura,0202,LEMONS,90,APH,H,42,Freeze,67.6000000000,44285.0000000000
2013,06,CA,111,Ventura,0202,LEMONS,90,APH,UH,61,Wind/Excess Win,15.0000000000,41225.0000000000
2013,06,CA,111,Ventura,0205,MANDARINS,90,APH,UH,31,Excess Moisture/Precipitation/Rain,.9800000000,651.7000000000
2013,06,CA,111,Ventura,0205,MANDARINS,90,APH,H,42,Freeze,60.3100000000,80141.2000000000
2013,06,CA,111,Ventura,0205,MANDARINS,90,APH,UH,42,Freeze,10.4000000000,9512.0000000000
2013,06,CA,111,Ventura,0205,MANDARINS,90,APH,UH,61,Wind/Excess Win,1.0200000000,678.3000000000
2013,06,CA,111,Ventura,0205,MANDARINS,90,APH,H,61,Wind/Excess Win,94.4900000000,204159.8000000000
2013,06,CA,111,Ventura,0215,NAVEL ORANGES,90,APH,H,42,Freeze,5.0000000000,2122.0000000000
2013,06,CA,111,Ventura,0215,NAVEL ORANGES,90,APH,,42,Freeze,1.0000000000,492.0000000000
2013,06,CA,111,Ventura,0217,VALENCIA ORANGES,90,APH,H,41,Frost,5.0000000000,1802.0000000000
2013,06,CA,111,Ventura,0217,VALENCIA ORANGES,90,APH,H,42,Freeze,13.1000000000,821.0000000000
2013,06,CA,111,Ventura,0217,VALENCIA ORANGES,90,APH,UH,42,Freeze,3.8000000000,677.0000000000
2013,06,CA,111,Ventura,0217,VALENCIA ORANGES,90,APH,H,61,Wind/Excess Win,135.2000000000,86994.0000000000
2013,06,CA,111,Ventura,0217,VALENCIA ORANGES,90,APH,UH,61,Wind/Excess Win,32.0000000000,1352.0000000000
2013,06,CA,111,Ventura,1191,APICULTURE,13,RI,FL,55,GRP/Grip Crops,6816.0000000000,461262.0000000000
2013,06,CA,113,Yolo,0011,WHEAT,01,YP,H,11,Drought,153.7500000000,8381.0000000000
2013,06,CA,113,Yolo,0011,WHEAT,01,YP,UH,11,Drought,83.5000000000,7744.0000000000
2013,06,CA,113,Yolo,0011,WHEAT,01,YP,UH,31,Excess Moisture/Precipitation/Rain,15.2000000000,4098.0000000000
2013,06,CA,113,Yolo,0018,RICE,01,YP,PT,13,Failure of Irrigation Supply,3430.8930000000,1777997.0000000000
2013,06,CA,113,Yolo,0028,ALMONDS,90,APH,H,12,Heat,12.0000000000,2852.0000000000
2013,06,CA,113,Yolo,0028,ALMONDS,90,APH,H,61,Wind/Excess Wind,18.0000000000,4278.0000000000
2013,06,CA,113,Yolo,0029,WALNUTS,90,APH,H,12,Heat,20.0000000000,29627.0000000000
2013,06,CA,113,Yolo,0032,FORAGE SEEDING,50,DO,R,41,Frost,12.0000000000,1302.0000000000
2013,06,CA,113,Yolo,0036,PRUNES,90,APH,UH,12,Heat,28.3000000000,8694.0000000000
2013,06,CA,113,Yolo,0036,PRUNES,90,APH,H,12,Heat,146.9000000000,24783.0000000000
2013,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,H,11,Drought,126.7000000000,-4496.0000000000
2013,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,UH,11,Drought,56.5000000000,4587.0000000000
2013,06,CA,113,Yolo,0049,SAFFLOWER,90,APH,H,12,Heat,166.0000000000,16033.0000000000
2013,06,CA,113,Yolo,0053,GRAPES,90,APH,H,12,Heat,30.0000000000,47495.0000000000
2013,06,CA,113,Yolo,0053,GRAPES,90,APH,H,31,Excess Moisture/Precipitation/Rain,70.0000000000,585.0000000000
2013,06,CA,113,Yolo,0055,CULTIVATED WILD RICE,90,APH,H,61,Wind/Excess Wind,166.0000000000,4416.0000000000
2013,06,CA,113,Yolo,0087,TOMATOES,90,APH,R,12,Heat,348.2940000000,138078.0000000000
2013,06,CA,113,Yolo,0087,TOMATOES,90,APH,R,21,Hail,13.0000000000,4691.0000000000
2013,06,CA,113,Yolo,0087,TOMATOES,90,APH,2,31,Excess Moisture/Precipitation/Rain,244.3400000000,342712.0000000000
2013,06,CA,113,Yolo,0087,TOMATOES,90,APH,3,31,Excess Moisture/Precipitation/Rain,338.1600000000,55226.0000000000
2013,06,CA,113,Yolo,0088,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,GRP/Grip Crops,14592.0000000000,144987.0000000000
2013,06,CA,113,Yolo,0091,BARLEY,01,YP,H,11,Drought,193.1000000000,2909.0000000000
2013,06,CA,113,Yolo,0091,BARLEY,01,YP,UH,11,Drought,86.9000000000,7266.0000000000
2013,06,CA,113,Yolo,9999,All Other Crops,13,RI,FL,55,GRP/Grip Crops,780.0000000000,53829.0000000000
2013,06,CA,115,Yuba,0011,WHEAT,02,RP,H,42,Freeze,462.0000000000,94340.0000000000
2013,06,CA,115,Yuba,0011,WHEAT,02,RP,UH,42,Freeze,87.5000000000,41088.0000000000
2013,06,CA,115,Yuba,0029,WALNUTS,90,APH,H,12,Heat,144.3000000000,9068.0000000000
2013,06,CA,115,Yuba,0029,WALNUTS,90,APH,H,62,Hot Wind,26.4000000000,33284.0000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,UH,12,Heat,147.4000000000,123979.4000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,12,Heat,4323.4880000000,2813294.7500000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,31,Excess Moisture/Precipitation/Rain,207.7100000000,149162.6000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,41,Frost,37.4950000000,32022.9000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,44,Cold Wet Weather,150.5100000000,84561.3000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,61,Wind/Excess Wind,255.6800000000,241754.8000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,UH,61,Wind/Excess Wind,44.4400000000,35680.4000000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,H,62,Hot Wind,773.2750000000,319331.6500000000
2013,06,CA,115,Yuba,0036,PRUNES,90,APH,UH,62,Hot Wind,12.3600000000,14981.2000000000
2013,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,90,APH,H,12,Heat,58.1000000000,48139.0000000000
2013,06,CA,115,Yuba,0221,PROCESSING CLING PEACHES,90,APH,H,61,Wind/Excess Wind,55.1000000000,37467.0000000000
2013,06,CA,115,Yuba,9999,All Other Crops,90,APH,H,12,Heat,185.0000000000,43380.0000000000
2013,06,CA,115,Yuba,9999,All Other Crops,13,RI,FL,55,GRP/Grip Crops,80.0000000000,3391.0000000000
2013,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,H,41,Frost,8.2000000000,7289.0000000000
2013,06,CA,999,All Other Counties,9999,All Other Crops,90,APH,H,42,Freeze,6.1000000000,4675.0000000000
2013,06,CA,999,All Other Counties,9999,All Other Crops,13,RI,FL,55,GRP/Grip Crops,3779.6000000000,79498.0000000000
2014,06,CA,001,Alameda,9999,All Other Crops,13,RI,FL,55,ARPI Crops Only,.0000000000,49231.0000000000
2014,06,CA,005,Amador,0053,GRAPES,90,APH,H,12,Heat,231.2000000000,64445.0000000000
2014,06,CA,005,Amador,0053,GRAPES,90,APH,H,21,Hail,5.7000000000,5280.0000000000
2014,06,CA,005,Amador,0088,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI Crops Only,.0000000000,39743.0000000000
